id,dateTime,userName,content,clean_text,clean_text_stem
1599984276262772736,2022-12-06 04:29:12+00:00,primusanggarata,"Dukung Kiai Muda Jatim deklarasikan dukungan Ganjar capres RI

#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/oEjBNeJZEE",dukung kiai muda jatim deklarasikan dukungan ganjar capres ri,dukung kiai muda jatim deklarasi dukung ganjar capres ri
1599984025862836224,2022-12-06 04:28:12+00:00,primusanggarata,"Dukung Ganjar Pranowo siap mengabdi untuk negeri 

#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/VMNH52DrlR",dukung ganjar pranowo mengabdi negeri,dukung ganjar pranowo abdi negeri
1599983892257472512,2022-12-06 04:27:40+00:00,primusanggarata,"Ganjar terus upayakan perbaikan Upah Minimum Provinsi untuk Jawa Tengah

#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah https://t.co/r7lZIbTGrO",ganjar upayakan perbaikan upah minimum provinsi jawa tengah,ganjar upaya baik upah minimum provinsi jawa tengah
1599983431513182208,2022-12-06 04:25:50+00:00,primusanggarata,"Dukung Komunitas Pasar Legi, Solo deklarasikan Ganjar Pranowo Capres 

#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/3qCbmpt98P",dukung komunitas pasar legi solo deklarasikan ganjar pranowo capres,dukung komunitas pasar legi solo deklarasi ganjar pranowo capres
1599983189279518720,2022-12-06 04:24:53+00:00,primusanggarata,"Ratusan Ustaz di Sumut deklarasi Ganjar Presiden 2024

#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/oCFHS41toa",ratusan ustaz sumut deklarasi ganjar presiden,ratus ustaz sumut deklarasi ganjar presiden
1599983028700577793,2022-12-06 04:24:14+00:00,primusanggarata,"Ganjar Pranowo tuturkan institusi pendidikan berperan penting 

#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/hCxo0TLH8R",ganjar pranowo tuturkan institusi pendidikan berperan,ganjar pranowo tutur institusi didik peran
1599965394802024449,2022-12-06 03:14:10+00:00,Glossiebaby95,"Bersama ganjar pendidikan Indonesia akan semakin baik

#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/M4PIwAIxyH",ganjar pendidikan indonesia,ganjar didik indonesia
1599965367803252737,2022-12-06 03:14:04+00:00,Glossiebaby95,"Moment presiden Jokowi &amp; Ganjar pranowo kenakan baju yang sama.

#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/nW9jeK6EPi",moment presiden jokowi ganjar pranowo kenakan baju,moment presiden jokowi ganjar pranowo kena baju
1599962856526680069,2022-12-06 03:04:05+00:00,Honeycoves908,"Bersama ganjar pendidikan Indonesia akan semakin baik

#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/ZsYyXbkZYm",ganjar pendidikan indonesia,ganjar didik indonesia
1599962815485337601,2022-12-06 03:03:55+00:00,Honeycoves908,"Moment presiden Jokowi &amp; Ganjar pranowo kenakan baju yang sama.

#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/WboSYvu02f",moment presiden jokowi ganjar pranowo kenakan baju,moment presiden jokowi ganjar pranowo kena baju
1599961000979079168,2022-12-06 02:56:43+00:00,Wannamyboo95,"Bersama ganjar pendidikan Indonesia akan semakin baik

#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/DcCqE9L241",ganjar pendidikan indonesia,ganjar didik indonesia
1599960977134571520,2022-12-06 02:56:37+00:00,Wannamyboo95,"Moment presiden Jokowi &amp; Ganjar pranowo kenakan baju yang sama.

#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/y1oHn5jNDi",moment presiden jokowi ganjar pranowo kenakan baju,moment presiden jokowi ganjar pranowo kena baju
1599954930130980864,2022-12-06 02:32:35+00:00,grapplexs95,"Bersama ganjar pendidikan Indonesia akan semakin baik

#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/PoLmu8udpV",ganjar pendidikan indonesia,ganjar didik indonesia
1599954918919528449,2022-12-06 02:32:33+00:00,grapplexs95,"Moment presiden Jokowi &amp; Ganjar pranowo kenakan baju yang sama.

#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/wGgji13Hgh",moment presiden jokowi ganjar pranowo kenakan baju,moment presiden jokowi ganjar pranowo kena baju
1599944972459192322,2022-12-06 01:53:01+00:00,RemahNikih,"SURVEY VOXPOL: PEMILIH GANJAR CENDERUNG LEBIH LOKAL DARIPADA CALON LAIN
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#capres2024
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah https://t.co/Gx2gt7V4UD",survey voxpol pemilih ganjar cenderung lokal calon,survey voxpol pilih ganjar cenderung lokal calon
