ID;Datetime;Likes;Content
1589448878591733761;2022-11-07 02:45:17+00:00;91;"Usaha pak Bram &amp; bu Vina ini sdh berjalan sekitar 12 tahun. Ini tentu sangat membanggakan warga Indonesia dan mudah2an dpt menginspirasi para pelaku usaha Indonesia utk semakin menduniakan masakan Nusantara. Teman2 kalau ke Berlin jangan lupa mampir ke sini ya!"
1589448873860534272;2022-11-07 02:45:16+00:00;842;"Saat di Berlin, saya mampir makan siang ke Restoran Nusantara. Restoran ini milik Pak Bram &amp; Ibu Vina, warga Indonesia yg tinggal disini. Saya mencoba mie goreng, bakso urat, gorengan, dan kerupuk. Rasanya sangat otentik dan enak sekali. https://t.co/pJEreR91a7"
1588868782109655041;2022-11-05 12:20:12+00:00;70;Alhamdulillah acara yg diselenggarakan dari 31 Okt - 1 Nov 2022 di Bertelsmann Representation, Jerman ini berjalan dgn lancar. Terima kasih kepada semua pihak terlibat, semoga diskusi yg berlangsung dpt menawarkan gagasan2 yg konstruktif dlm menghadapi tantangan global.
1588868779068751873;2022-11-05 12:20:11+00:00;74;"Pada jamuan ini, kami membahas persiapan akhir sebelum dimulainya acara Dialog Tahunan yg diselenggarakan oleh Club de Madrid, forum yg berisi sejumlah mantan kepala negara &amp; pemerintahan dunia."
1588868775939801089;2022-11-05 12:20:10+00:00;528;Dalam kapasitas sebagai Direktur Eksekutif @YudhoyonoInst dan juga Co-Host Annual Policy Dialogue 2022 ini, saya turut hadir dlm jamuan makan malam yang diselenggarakan oleh Presiden Club de Madrid, H.E. Danilo Türk (30/10) di Berlin https://t.co/iokhl04Bez
1588810695638147072;2022-11-05 08:29:23+00:00;70;"Terima kasih atas waktu, diskusi &amp; kehangatan teman-teman. Tetap semangat dan terus belajar meraih apa yg dicita-citakan. Seperti yg saya sampaikan, ttp bawa nama baik Indonesia di manapun berada. Terus berkarya &amp; suatu saat kembali ke Tanah Air utk memajukan bangsa. Viel Glück!"
1588810693482250246;2022-11-05 08:29:22+00:00;585;"Bersyukur sekali bisa, bertemu dgn teman2 dari Perhimpunan Pelajar Indonesia (PPI) baik PPI Berlin, PPI Jerman, dan beberapa perwakilan PPI Dunia lainnya. Meskipun bertemu dlm waktu singkat namun saya banyak berdiskusi &amp; bercerita ttg berbagai hal dgn teman2 pelajar ini. https://t.co/xQ3WKv1Qll"
1588808654635294721;2022-11-05 08:21:16+00:00;196;Terima kasih teman2 Demokrat Banyuwangi atas semangat dan kesigapannya membantu sesama. Salam saya utk warga Kalibaru, semoga banjir dapat segera surut dan semuanya kembali pulih. Aamiin https://t.co/GowKNenvQH
1588498840461926402;2022-11-04 11:50:11+00:00;100;"Bunda Corla sosok wanita yg akhir2 ini viral krn live di media sosialnya, yg selalu ramai &amp; menjadi hiburan tersendiri, termasuk Annisa yg katanya juga “Ter Corla-Corla”. Terima kasih atas perjumpaannya. Semoga Bunda Corla selalu diberi kesehatan &amp; kelancaran dlm kegiatannya."
1588498837655949312;2022-11-04 11:50:10+00:00;103;"Istri saya @AnnisaPohan diminta netizen &amp; kawan2 lainnya utk berjumpa dgn Bunda Corla. Begitu jd di media sosial saya, bnyk yg komentar “Ayo Mas AHY ketemu Bunda Corla” 😁 Akhirnya semalam, saya diajak Annisa utk mampir makan malam di restoran tempat Bunda Corla bekerja."
1588498834224971777;2022-11-04 11:50:09+00:00;907;"Selepas dari Berlin, mengikuti kegiatan Annual Policy Dialogue 2022 selama 2 hari kemarin, saya &amp; rombongan melanjutkan perjalanan menuju Hamburg, lalu ke Cologne, dan insyaallah berakhir di Frankfurt. Di Hamburg, kota pelabuhan, ini cukup seru. https://t.co/atvrv5EqKM"
1588468649740111874;2022-11-04 09:50:13+00:00;1793;"Pagi ini waktu Hamburg, Jerman
Saya berdiskusi dengan Pak SBY dan beberapa sahabat di PD tentang situasi ekonomi tanah air dan mencari solusi terbaiknya untuk rakyat. https://t.co/KyR1M3qJJm"
1588147534375301121;2022-11-03 12:34:13+00:00;670;"Kemarin, mendapatkan sambutan hangat dari Dubes RI untuk Jerman, Pak Arief Havas Oegroseno &amp; teman2 KBRI. Terima kasih, semoga selalu sukses dlm penugasannya &amp; saya doakan agar pembangunan KBRI Jerman dimudahkan &amp; dilancarkan. Aamiin. https://t.co/bsSFrzQP4s"
1588088127494967297;2022-11-03 08:38:09+00:00;254;Keren, semakin banyak anak muda yg mau terlibat dalam politik. Semoga bisa berkontribusi bagi bangsa dan negara. Salam saya untuk teman - teman disana ya. Tetap semangat! 💪🏻 https://t.co/SJLxmUoowi
