ID;Datetime;Username;Content
1595699719854247936;2022-11-24 08:43:54+00:00;infoacehnet;"Anies akan menghadiri undangan Wali Nanggroe Aceh di Meuligoe Wali kawasan Lampeuneurut.
#Anies #AniesPresiden2024 #nasdem #FIFAWorldCup #aceh #infoaceh

https://t.co/k5inPlMT74"
1595699568733487106;2022-11-24 08:43:18+00:00;Adinda_AZahran1;"Pak Anies ziarah ke makam Sayyid Idrus bin Salim Al-Jufri dan disambut antusias oleh warga.

Bukti mana lagi yg kalian dustakan? 😝
#AniesPresiden2024 https://t.co/xmw48pLlTB"
1595686694342492161;2022-11-24 07:52:09+00:00;RajaBulud;"#Palu 
#AniesPresiden2024 https://t.co/fKgQ0nrsTi"
1595685063790047233;2022-11-24 07:45:40+00:00;Mdy_Asmara1701;"MasyaAllah...

Tak terbendung penyambutan Pak Anies Baswedan disepanjang jalan kota Palu 

Bukti bahwa rakyat merindukan sosok pemimpin seperti pak Anies

Insyaallah
#AniesPresiden2024 🙏 https://t.co/J3bcUlIlfo"
1595679067332046849;2022-11-24 07:21:50+00:00;al_fatihmuj;"Gaknperlu gunakan sembako, bagi2 kaos , pengerahan massa.  alhamdullillah rakyat rindu pemimpin amanah #AniesPresiden2024 
#AniesPresidenRI2024 https://t.co/C2NianT3Ug"
1595679063917879296;2022-11-24 07:21:49+00:00;RajaBulud;"Silahkan dibaca laporan 
""Transformasi Jakarta 2017−2022. Gagasan, Narasi,
dan Karya"" lantas share
#AniesPresiden2024 https://t.co/peiBbBrtPg"
1595678360084303873;2022-11-24 07:19:01+00:00;JarnasABWBpn;"Anies selalu ""diserang"" politik identitas.

Apakah ada kebijakan Anies di Jakarta dalam 5 th ini yg  diskriminatif terhadap suatu agama, golongan, etnis tertentu? Tidak ada!!

BuzzeRp ini yg selalu mengarang utk membentuk citra negatif Anies. 

Yuk RT Like ✨

#AniesPresiden2024 https://t.co/62TkTn2CJ5"
1595678298117656576;2022-11-24 07:18:47+00:00;Ayuiindriyani03;"Sunset di pantai❎
Sunset di tengah kota✅
#FIFAWorldCup 
#photography 
#jakartakeren 
#AniesPresiden2024 
#citylightjakarta https://t.co/Shb3SAz7SB"
1595673226335883265;2022-11-24 06:58:37+00:00;AgusSuh62096870;#AniesPresiden2024
1595671675416481793;2022-11-24 06:52:28+00:00;desita5769;"Amiin YRA....
#AniesPresiden2024 
#AniesPresiden2024 https://t.co/EZwuQ5RNlw"
1595667477270528003;2022-11-24 06:35:47+00:00;Toni24551456;@olvaholvah @NenkMonica @Nilam_NSL @aniesbaswedan @NasDem #AniesPresiden2024 https://t.co/L66Xoy56T5
1595655799166357504;2022-11-24 05:49:23+00:00;Reiza_Patters;"Palu! Meriah! 

#IndonesiaMemanggil #AniesPresiden2024 https://t.co/AraXIQiaOI"
1595654997693198336;2022-11-24 05:46:11+00:00;DFighter___;"Penyambutan Pak @aniesbaswedan di Kota Palu
❤️
#AniesPresiden2024 https://t.co/X9Zo7yQc7M"
1595653390054612992;2022-11-24 05:39:48+00:00;aniesnasional;"test..test..1 2 3.._

#143Anies 
#AniesNasional 
#AniesPresiden2024 https://t.co/BJIL8COBXp"
1595650615564447745;2022-11-24 05:28:47+00:00;indwijaya1;"Pada Akhir nya semua akan Anies ..
#AniesPresiden2024 https://t.co/PYFbXJmnEZ"
1595649509631074304;2022-11-24 05:24:23+00:00;Fauzi_21_;@Ozil855282201 Luar biasa sambutan masyarakat terhadap bang Anies,..#AniesPresiden2024 #AniesPresiden2024
1595645956782956546;2022-11-24 05:10:16+00:00;diva_acm;"Buzzer sepertinya sedang membuat narasi fitnah keji terhadap Pak Anies. Waspadalah!
#AniesPresiden2024 
#AniesPresidenRI2024 
#AniesBaswedan https://t.co/6jEyA9DOFa"
1595645400408784896;2022-11-24 05:08:03+00:00;diva_acm;"Udah ah 🤫🤫🤫. Jangan sampai kaum kolam kodok ama buzzer perusak tatanan kehidupan rakyat pada tau soal ini 🤭🤭🤭. Bisi pada mendidih ntar merekanya wkwkwkwkwk...
#AniesPresiden2024 
#AniesPresidenRI2024 
#AniesBaswedan https://t.co/ZAaEh89ZHI"
1595645324533829632;2022-11-24 05:07:45+00:00;bos_sir;"Sepanjang perjalanan dan setiap tempat yg di kunjungi @aniesbaswedan menjadi magnet bagi masyarakat utk menemuinya. Mengapa?
Karena Anies adalah harapan utk masa depan sejahtera. @Anies_Relawan
#AniesPresiden2024 
#AniesMenyapaPalu https://t.co/MzQtoqhYS5 https://t.co/tMucnptmNJ"
1595644515893006338;2022-11-24 05:04:32+00:00;Lia_kurus2;"Masya Allah ..!!!
Sambutan meriah dari Warga Palu untuk Mas @aniesbaswedan .
Wes Wayahe Pilih Mas Anies 2024 untuk Indonesia Sejahtera 🇮🇩.
Terima Kasih Warga Palu 🙏

#AniesPresiden2024 
#AniesPilihanAkalWaras

@aniesmania
@Relawananies 
@AniesIndonesia 
@sobat_anies https://t.co/RX562nalW3"
1595642120727060487;2022-11-24 04:55:01+00:00;Neng_Anyar;"Saat ini sosok yg melekat sebagai representasi dari keinginan rakyat untuk melakukan perubahan adalah @AniesBaswedan.

Saatnya pemimpin yg cerdas, jujur, berakhlak, visioner dan amanah memimpin negeri ini. Rakyat ingin perubahan yg nyata...

InsyaAllah #AniesPresiden2024 https://t.co/1l5cb6yQU6"
1595637697456271360;2022-11-24 04:37:27+00:00;Adinda_AZahran1;"Mantul tenan, 
Antusias warga Palu menyambut pak Anies.

Pokoknya
#AniesPresiden2024 https://t.co/D51wF427ld"
1595636183316692992;2022-11-24 04:31:26+00:00;AprilGandi;"Retweet, Andai semua orang tau, jangan mau memilih kucing dalam karung,pilih yang sudah teruji 
#AniesPresiden2024 https://t.co/td58osnbWl"
1595631009093259264;2022-11-24 04:10:52+00:00;amanat1ndonesia;"Nama Anies Baswedan Masuk 9 Capres PAN, Alasan Amanat Indonesia Dibentuk

https://t.co/tOYk9Kmn7a

#AmanatIndonesia #AniesPresiden2024 
#WorldcupQatar2022 
Ozil Rafathar BPJS"
1595626374819192832;2022-11-24 03:52:27+00:00;dr_altila;"Wajar Anies Baswedan Selalu ‘Diserang’, Refly Harun: Dia Simbol Perubahan, Didukung oleh Rakyat!

https://t.co/83j8q8xebQ #AniesPresiden2024 https://t.co/iTu4fWCaSH"
1595624885140697089;2022-11-24 03:46:32+00:00;DianaHeartily;YA ALLAH LINDUNGILAH KAMI SEMUA DARI FITNAH PARA ZALIMIN DAN LINDUNGILAH PAK ANIES. BISMILLAH #AniesPresiden2024  Aamiin https://t.co/jw5w5aanuQ
1595624646212083713;2022-11-24 03:45:35+00:00;dr_altila;"Pendiri PAN Ramai-ramai Dukung Anies Baswedan untuk Pilpres 2024

https://t.co/ZqejaKtxrX #AniesPresiden2024 https://t.co/M2S7CJzqsf"
1595622595751473158;2022-11-24 03:37:26+00:00;JakartansSpirit;Ibu-ibu di kota Palu pagi ini antusias menyambut kedatangan Pak Anies di bandara. Meski tidak boleh masuk Bandara, mereka tetap semangat. #AniesPresiden2024 #AniesPresidenRI2024 https://t.co/SoD4EfCTC9
1595620422393139201;2022-11-24 03:28:48+00:00;Azhari89456519;"Kadrun menang melawan Argentina 2 : 1
Masing² pemain dapat Rolls Royce Phantom
#AniesPresiden2024 https://t.co/EB79mCVawp"
1595614711378223104;2022-11-24 03:06:06+00:00;eindro76;Agenda bang @aniesbaswedan di kota Palu, karena #AniesPresiden2024 simbol perubahan yang lebih baik dan berakhlak https://t.co/ze2UhbGcWd
1595613939534270464;2022-11-24 03:03:02+00:00;eindro76;Selamat datang bang @aniesbaswedan di kota Palu, #AniesPresiden2024 simbol perubahan yang lebih baik dan berakhlak https://t.co/Gr3245UKGe
1595611791270510593;2022-11-24 02:54:30+00:00;apitopang1;"#AniesPresiden2024 
Dulu Prabowo pernah mengumpulkan ratusan pengacara nya dikediaman nya Kertanegara lalu menandatangani kalimat yang ada di bawah ini :

""Saya Akan timbul tenggelam bersama rakyat.!""

Ternyata dia yang timbul rakyat yg tenggelam."
1595610762848112640;2022-11-24 02:50:25+00:00;Wahyudi48632434;"@Ariefkasam2 @Relawananies terserah kaulah mau ngomong apa, arief..!! 
makan soto pakai tomat... 
bodo amaaattt... 
#AniesPresiden2024 
#MajulahMajulahMenang"
1595608229555601408;2022-11-24 02:40:21+00:00;Neng_Anyar;"Sejumlah pendiri, kader dan simpatisan @PartaiPAN mendeklarasikan dukungan utk Capres @aniesbaswedan pada Pilpres 2024 . 

Mereka melihat sukses @aniesbaswedan yg hanya 1 periode di DKI Jakarta layak dilanjutkan ke pentas nasional.

Orang2 pintar pasti dukung #AniesPresiden2024 https://t.co/vI8qco4rtR"
1595607274550333442;2022-11-24 02:36:33+00:00;san29228596;"Yuk kita berpolitik dg santun dan beradab agar negeri ini dirahmati Allah. 
#AniesPresiden2024 https://t.co/xnpOPPUIAU"
1595601999948840960;2022-11-24 02:15:36+00:00;FacebookPetani;"@ChusnulCh__ #AniesPresiden2024 
#AniesPresidenKita https://t.co/Ln1CHjcScu"
1595594507034464257;2022-11-24 01:45:49+00:00;Iwan52333552;"Alhamdulillah nambah lagi.....👍🙏🇲🇨
#AniesPresiden2024 https://t.co/7BfL1N8DZc"
1595584485600661505;2022-11-24 01:06:00+00:00;JarnasABWBpn;"Relawan Amanat Indonesia Dorong PAN Calonkan Anies Jadi Capres 2024

Yesss! Semakin besar dukungan pada Anies Baswedan ❤️
 https://t.co/ti3PCyGcuy

#AniesPresiden2024 
#AniesAmanatIndonesia https://t.co/ekYb1P4hPe"
1595582317904670722;2022-11-24 00:57:23+00:00;AprilGandi;"Retweet ah,.. mudah mudahan didengar sama penduduk Langit
#AniesPresiden2024 https://t.co/ogs5XZaDqv"
1595574449717547009;2022-11-24 00:26:07+00:00;dndtirani;"Refly Harun Blak-blakan Soal Peran Heru Budi jadi Pj Gub DKI: Untuk Delegitimasi Anies Baswedan? | 
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 #Indigo https://t.co/aaQUYtB2EM"
1595574325507420160;2022-11-24 00:25:38+00:00;dndtirani;"(Video) Undangan Hadiri Munajat Akbar Reuni 212 2022 dari Ulama dan Kyai Betawi | 
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 #PrayForCianjur #Japan https://t.co/tmikh5GIma"
1595574184377450496;2022-11-24 00:25:04+00:00;dndtirani;"M Taufik Ajak Anggota KAHMI Sukseskan Anies Baswedan di Pilpres 2024 |
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 #PrayForCianjur #THEDREAMSHOW2_in_JAPAN https://t.co/3xS1B9Dj2x"
