ID;Datetime;Username;Content
1595620724684750851;2022-11-24 03:30:00+00:00;tvOneNews;"Gubernur Jawa Barat Ridwan Kamil mengatakan sejumlah gubernur yang hadir dalam Kongres Pemda se-Asia Timur (East Asia Local and Regional Government)

Simak berita selengkapnya di https://t.co/kNxKKWAcoj
#HardNews_Bencana #NewsOne #CariBeritaditvOne #gempacianjur #ridwankamil https://t.co/urJo2lIuD6"
1595615100261773312;2022-11-24 03:07:39+00:00;Kilat_com;"Lahir Usai Gempa Cianjur, Ridwan Kamil Sumbang Nama ke Bayi Pengungsi 

#GempaCianjur #Cianjur #RidwanKamil https://t.co/3dVZVG0fok"
1595608432375128067;2022-11-24 02:41:09+00:00;bp2djabar;"Menjadi Narasumber terkait ""Koordinasi Pelaksanaan Sinergitas &amp; Harmonisasi Perencanaan Pembangunan Daerah"" di Hotel Sunerra Antero Jababeka Cikarang Kabupaten Bekasi.
@ridwankamil
@ruzhanul
#JabarJuara #RidwanKamil #BP2DJabar #LindaAlAmin #LitbangJuara https://t.co/OMk2O5Jcts"
1595602590188048384;2022-11-24 02:17:57+00:00;rkrijuara;"Welcome Dinner dan Opening Ceremony Kongres Pemda Se-Asia Timur, Gedung Sate 23 November 2022 @ridwankamil @rkrijuara
#PrayForCianjur

#ridwankamil #jabarjuara #Jabarberduka  #indonesiajuara #rkrijuara #rkri_juara #rkrijuara2024 #rkrijuaranasional  #JabarMahRK https://t.co/LFPr1zyYHP"
1595600169235611650;2022-11-24 02:08:19+00:00;dyhbuya75;"Gubernur jawa barat @RidwanKamil mendampingi kunjungan Presiden RI Joko Widodo ke lokasi bencana gempa bumi di kabupaten cianjur, selasa 21/11/2021.
#pplhiupdate_2016 #pplhiupdate_2020 #pplhipeduli #RidwanKamil #RelawanSahabatRK #SahabatRK #IndonesiaJuara #PrayForCianjur https://t.co/lrDEp0LfI1"
1595598318155231232;2022-11-24 02:00:58+00:00;rkrinasional;"Welcome Dinner dan Opening Ceremony Kongres Pemda Se-Asia Timur, Gedung Sate 23 November 2022 @ridwankamil @rkrinasional
#PrayForCianjur

#ridwankamil #jabarjuara #Jabarberduka  #indonesiajuara #rkrijuara #rkri_juara #rkrijuara2024 #rkrijuaranasional  #JabarMahRK https://t.co/bmcOqnhJ1W"
1595584379954540546;2022-11-24 01:05:35+00:00;SeputariNews;"Gubernur Jawa Barat, Ridwan Kamil menegaskan bahwa seluruh biaya medis korban gempa Cianjur ditanggung pemerintah.

Selengkapnya:
https://t.co/B8nmKom9qW

#SeputariNews #RCTI #RidwanKamil #PemprovJabar #Gempa #GempaCianjur https://t.co/W0Yv05hxbR"
1595453651468062720;2022-11-23 16:26:07+00:00;Yunus_portrait;"Lokasi tidak jauh dari SMP Terbuka Cugenang jalan Rancagoong. Hati hati buat semua relawan.. 

#BMKG #cianjur #gempacianjur #gempacianjur2022 #gempa #lini #bmkg #jawabarat #prayforcianjur #indonesiajuara #jabarjuara #ridwankamil #fyp #fypシ #Viral Jepang LGBT https://t.co/4VZRQUPecB"
1595409331956097029;2022-11-23 13:30:00+00:00;SeputariNews;"Seorang ibu yang tengah hamil tua melahirkan bayi perempuan dengan selamat. Bayi yang lahir saat terjadi peristiwa gempa Cianjur diberi nama Gempita Shalihah Kamil. NNN

#SeputariNewsRCTI #SeputariNewsSiang #SeputariNews #Pengungsian #IbuHamil #Melahirkan #Bayi #RidwanKamil https://t.co/WbPAoFGkUw"
1595405710002880513;2022-11-23 13:15:37+00:00;indagjabar;"Alhamdulillah, #DulurIndag turut hadir memberikan bantuan sebagai wujud tanggap darurat bencana gempa Cianjur. Semoga banyak dari kita bisa membantu juga untuk meringankan beban warga Cianjur.

@ridwankamil

#ridwankamil #jabarjuara  #cianjur  #gempacianjur #disperindagjabar https://t.co/8tiklqjruM"
1595405655128813568;2022-11-23 13:15:24+00:00;indagjabar;"PEDULI CIANJUR🏳️

Masyarakat terdampak musibah gempa bumi yang melanda Kab. Cianjur pada Senin, 21 November 2022 masih membutuhkan bantuan.

@ridwankamil

#ridwankamil #jabarjuara #cianjur #gempacianjur #pedulicianjur #disperindagjabar https://t.co/2NHO4QI8CZ"
1595404813235154947;2022-11-23 13:12:03+00:00;SterilNews;"Gempita Shalihah Kamil   Harapan Dan Doa Penuh Makna https://t.co/SqBvsydifJ 

#Cianjur #CianjurBerduka #Ridwankamil"
1595402526387736577;2022-11-23 13:02:58+00:00;yodha_media;"Ridwan Kamil Kunjungi Warga Yang Melahirkan  Di Pengungsian Lalu Memberi Nama "" Gempita Shalihah Kamil"" → https://t.co/YwqK87wXTn 

#CianjurBerduka #cianjurgempa #ridwankamil #gempitashalihahkamil"
1595393429168869378;2022-11-23 12:26:49+00:00;pikobar_jabar;"Kunjungi website https://t.co/j41yDjNUwV untuk berbagai informasi mengenai penanganan pandemi.

Sumber : @lawancovid19_id

#Pikobar #PikoCampaign #JabarJuara #RidwanKamil #VaksinHarusLengkap #PakaiMasker #CepatVaksin #SayaPilihSehat #vaksincovid19 #ayovaksin https://t.co/mIRYPGhAPB"
1595387894192959488;2022-11-23 12:04:49+00:00;rkrinasional;"Gubernur Jabar @ridwankamil Meninjau Warga Terdampak Bencana Alam Gempa Cianjur. Selasa, 22 November 2022
#PrayForCianjur

#ridwankamil #jabarjuara #Jabarberduka #indonesiajuara #rkrijuara #rkri_juara #rkrijuaranasional #JabarMahRK https://t.co/EwWyPLDsq6"
1595386891222011905;2022-11-23 12:00:50+00:00;HMuhamadDani;"Gubernur jawa barat Ridwan Kamil mendampingi kunjungan Presiden RI Joko Widodo ke lokasi bencana gempa bumi di kabupaten cianjur, selasa 21/11/2021 (Foti : Rusman Setpres)  #PRAYFORCIANJUR
@ridwankamil

#ridwankamil
#PresidensiG20 #jabarjuara #Jabarberduka #PrayForCianjur https://t.co/vwboQwoc4E"
1595383976247840768;2022-11-23 11:49:15+00:00;Deni37716915;Inna lillahi wa inna ilaihi raji'un Jenazah Masih Begelatakan Belum Di Makamkan😭😭😭😭 Semiga Husnul Khotmah Keluarga Yang Di timggalkan Diberikan Ketabahan #CianjurBerduka #FYP #GempaCianjur #presidenjokowi #JawaBarat #ridwankamil https://t.co/sL7sm837qH
1595383550123331584;2022-11-23 11:47:33+00:00;rkrinasional;"Gubernur @ridwankamil mendampingi kunjungan Presiden RI Joko Widodo ke lokasi bencana gempa bumi di kabupaten cianjur, selasa 21/11/2021  #PrayForCianjur
@ridwankamil

#ridwankamil #jabarjuara #Jabarberduka #indonesiajuara #rkrijuara #rkri_juara #rkrijuaranasional #JabarMahRK https://t.co/xytXyvA74X"
1595383078825828353;2022-11-23 11:45:41+00:00;sagaranesia;"Gubernur Jawa Barat Ridwan Kamil Bantu Uang Bagi Rumah Warga Yang Rusak Akibat Gempa 

#sagaranesia #Gubernur #JawaBarat #Jabar #RidwanKamil #Bantuan #Gempa #Cianjur #CianjurBerduka #PrayForCianjur 
https://t.co/JkvFLeYivZ"
1595378100103221248;2022-11-23 11:25:54+00:00;rkrinasional;"Istri Gub Jabar @ata_lia Meninjau Lokasi dan Korban Bencana.
Lokasi : Desa Rancagoong dan Desa Sukawangi Kabupaten Cianjur. Selasa, 22 November 2022

#PrayForCianjur @ridwankamil
 
#AtaliaPraratya #ridwankamil
#jabarjuara #indonesiajuara #rkrijuara #rkrijuaranasional https://t.co/7tvPGhtN4Y"
1595371342357856257;2022-11-23 10:59:03+00:00;pikiran_rakyat;"Ridwan Kamil Beri Nama Bayi yang Lahir di Tengah Gempa Cianjur: Gempita Shalihah Kamil Punya Makna Khusus
#RidwanKamil #Cianjur #Gempa

Selengkapnya: https://t.co/gkFFPXLR2v via @YouTube"
1595350190470430722;2022-11-23 09:35:00+00:00;SeputariNews;"Seorang korban gempa Cianjur yang teridentifikasi dimakamkan di TPU Sirnalaya 1, Cianjur, Jawa Barat. Suasana duka terasa pada saat jenazah dimasukkan ke dalam liang lahat. FDL

#SeputariNewsRCTI #RCTI #KorbanGempa #GempaCianjur #Pemakaman #TPU #LiangLahat #RidwanKamil https://t.co/Rgyp2vgLxR"
1595348933038907393;2022-11-23 09:30:00+00:00;ThePhraseID;Efek Anies Baswedan menjadi pembicara di Bali saat penyelenggaraan G 20 Summit pertengahan November lalu, masih terasa hingga beberapa minggu setelah itu. #ThePhraseID #EfekAniesBaswedan #RidwanKamil https://t.co/m8Mcj9ZQUm
1595320815922581504;2022-11-23 07:38:16+00:00;indagjabar;"Diskusi ini membahas perencanaan dan pembangunan dan pengelolaan komoditas Tembakau dan Sentra Industri Hasil Tembakau (SIHT) di Kabupaten dan Kota di Provinsi Jawa Timur.

#jawabarat #ridwankamil #jabarjuara #jabarjuaralahirbatin #jawatimur #disperindagjabar https://t.co/zPAVkdzQY9"
1595315442247421955;2022-11-23 07:16:55+00:00;humasjabar;"Update penanganan gempa Cianjur dan sekitarnya. Bismillah, tetap kuat dan tabah, insya allah segera pulih, wargi Cianjur tersayang ❤️

@ridwankamil @BPBDJabar @BPBDCianjur @QrJabar
#JabarJuara #RidwanKamil #PrayForCianjur https://t.co/rQ2IxjsA8h"
1595302709493903360;2022-11-23 06:26:19+00:00;RkIndoJuara_;#RidwanKamil #MarufAmin #PrayForCianjur #CianjurBerduka https://t.co/QX4b2DH7IQ
1595284849971331073;2022-11-23 05:15:21+00:00;biroadpimjabar;#PhotoOfTheWeek #POTW #JawaBarat #AdpimJabar #JabarJuara #JabarJuaraLahirBatin #JabarJuaraIndonesiaJuara #JabarPunyaCerita #RidwanKamil #UuRuzhanUlulum #SetiawanSwangsaatmaja #AtaliaPraratya
1595279486441779200;2022-11-23 04:54:03+00:00;tribunkaltim;"Pesan Maruf Amin kepada Ridwan Kamil terkait Korban Gempa Cianjur, 4 Hal yang harus Diperhatikan
 
#GempaCianjur #MarufAmin #Ridwankamil #KangEmil #GubernurJawaBarat #JawaBarat #Jabar 

https://t.co/aIJkuEsNFY lewat @tribunkaltim"
1595265273229381634;2022-11-23 03:57:34+00:00;HMuhamadDani;"Istri Gub Jabar
Selasa, 22 November 2022
Ibu Atalia Meninjau Lokasi dan Korban Bencana
Lokasi : Desa Rancagoong dan Desa Sukawangi Kabupaten Cianjur 
Yogi Prayoga Adpim Jabar

#PRAYFORCIANJUR

@ridwankamil    
   
#AtaliaPraratya #ridwankamil #jabarjuara #Jabarberduka
#rkrijuara https://t.co/GRbZA5nkJ6"
1595256143458074626;2022-11-23 03:21:17+00:00;dkpp_jabar;"Pembukaan Magang Petani Milenial 2022 Komoditas Domba dan Kambing.

Pada hari pertama para petani Milenial Komoditas Domba dan Kambing telah langsung mendapat pengarahan baik materi dan praktek langsung lho guys. 

#DKPPJabar #JabarJuara #RidwanKamil @ridwankamil @humasjabar https://t.co/ZMt6ll3xSR"
1595251156527235072;2022-11-23 03:01:28+00:00;bp2djabar;"Peduli Gempa Cianjur
Untuk wargi yang ingin menyalurkan bantuan bagi saudara kita di Cianjur bisa langsung saluran melalui rekening atau ke nomor yang diterterakan dalam grafis 
@ridwankamil
@ruzhanul

#JabarJuara #RidwanKamil #BP2DJabar #LindaAlAmin #LitbangJuara #PrayForCianjur https://t.co/1kFx8gmlTu"
1595248743955058688;2022-11-23 02:51:53+00:00;HoaksSaber;"Ada point2 penting dalam UU Pelindungan Data Pribadi tersebut,
Sumber : JSH
Video Editor: @dandi_pn &amp; @_hadiagung?

#muatanUUPDP #pelindungandatapribadi   #digitalsafety#jabarsaberhoaks #jabarhantamhoaks #diskominfojabar #ridwankamil #uuruzhanululum #pemkot_kominfo https://t.co/p9v4d3ulJx"
1595245981570052097;2022-11-23 02:40:54+00:00;IdSinpo;"Wapres Ma'ruf Amin Video Call Gubernur Jawa Barat Ridwal Kamil, Bahas Gempa Bumi Cianjur

#wapres #marufamin #ridwankamil #gempacianjur https://t.co/oFV9KziUzU"
1595245335609475072;2022-11-23 02:38:20+00:00;IdSinpo;"Wapres Ma'ruf Amin Video Call Gubernur Jawa Barat Ridwal Kamil, Bahas Gempa Bumi Cianjur

#wapres #marufamin #ridwankamil #gempacianjur https://t.co/FxTkQjWwgI"
1595243236733222912;2022-11-23 02:30:00+00:00;Lintas_MNCTV;"Seorang warga korban gempa Cianjur yang telah teridentifikasi dimakamkan. Gubernur Jawa Barat, Ridwan Kamil hadiri prosesi pemakaman korban gempa Cianjur. MCP

#MNCTV #News #GempaCianjur #JawaBarat #RidwanKamil #Cianjur https://t.co/mzlPz6d0bH"
1595235379812106241;2022-11-23 01:58:47+00:00;biroadpimjabar;#PrayForCianjur #GempaCianjur #Cianjur #DoaUntukCianjur #JawaBarat #Jabar #WestJava #AdpimJabar #RidwanKamil #UuRuzhanUlulum #SetiawanWangsaatmaja
1595233044511744000;2022-11-23 01:49:30+00:00;dkpp_jabar;"Kegiatan pengambilan sampel serum darah dan swab, yang bertujuan untuk mendeteksi penyakit PMK dan BVD. Swab diambil dari laring dan darah yang diambil dari ekor vena atau arteri coxygea

#DKPPJabar #JabarJuara #RidwanKamil #IndonesiaJuara @ridwankamil
@humasjabar @jabarprovgoid https://t.co/Sg1sCRZr1V"
1595231632738455552;2022-11-23 01:43:53+00:00;dkpp_jabar;"Distribusi DOC ke Kabupaten Sumedang. Bibit DOC Ayam Sentul ini akan di kirim ke kelompok ternak di kabupaten tersebut. Kelompok ternak nya yang sudah terverifikasi oleh DKPP Jabar. 

#DKPPJabar #JabarJuara #RidwanKamil #IndonesiaJuara @ridwankamil @humasjabar @jabarprovgoid https://t.co/9SoDjZTrxj"
1595219705937043457;2022-11-23 00:56:30+00:00;terpantauid;Gempa Cianjur, Ridwan Kamil: Bantuan dan Pencarian Korban Bencana Berpusat di Pendopo Bupati  https://t.co/oCqMMn95LN #ridwankamil #GempaCianjur
1595216719718629378;2022-11-23 00:44:38+00:00;bpsbjabar;"Halo Sobat,
selamat pagi dan selamat memulai aktivitas, semoga harimu menyenangkan :)

Jangan lupa kunjungi medsos kami yaa :
YouTube, IG &amp; Twitter : @bpsbjabar

#BPSBJabar #JabarJuara #RidwanKamil #UuRuzhanulUlum #Pertanian #WestJava #Benih #BenihJuara #IndonesiaJuara https://t.co/rBtIUUvLsB"
1595202985272872960;2022-11-22 23:50:03+00:00;tribunnewswiki;"Tangis Orangtua Korban Gempa Cianjur saat Memakamkan Anaknya, Menangis Sambil Peluk Ridwan Kamil

#orangtua #korban #GempaCianjur #ridwankamil https://t.co/DFQpwazcDG"
1595199658262863872;2022-11-22 23:36:50+00:00;ArinataDestia;kami cuma mau plg ke indonesia tp kendala kami paspor ditahan tolong tmn2 sebarkan tweet ini biar sampai ke presiden pak jokowi agar ada titik terang nasib kami, kami cuma mau plg ke indonesia bantu kami plg #JokowiPresidenku #Jokowi #imigrasiindonesia #kbrikamboja #ridwankamil
1595165551633960960;2022-11-22 21:21:18+00:00;NormanPplhi;"Dalam suasana Bencana Gempa Cianjur, seorang ibu melahirkan di tenda pengungsian, pak @ridwankamil memberikan nama GEMPITA SHALIHAH KAMIL. 

#pplhiupdate_2020
#pplhiupdate_2016 #SahabatRK #RelawanSahabatRK #ridwankamil #JabarJuara #IndonesiaJuara https://t.co/U7bZjLb0TL"
