ID;Datetime;Username;Content;clean_text
1595405710002880513;2022-11-23 13:15:37+00:00;indagjabar;"Alhamdulillah, #DulurIndag turut hadir memberikan bantuan sebagai wujud tanggap darurat bencana gempa Cianjur. Semoga banyak dari kita bisa membantu juga untuk meringankan beban warga Cianjur.

@ridwankamil

#ridwankamil #jabarjuara  #cianjur  #gempacianjur #disperindagjabar https://t.co/8tiklqjruM";alhamdulillah hadir bantuan wujud tanggap darurat bencana gempa cianjur semoga membantu meringankan beban warga cianjur
1595405655128813568;2022-11-23 13:15:24+00:00;indagjabar;"PEDULI CIANJUR🏳️

Masyarakat terdampak musibah gempa bumi yang melanda Kab. Cianjur pada Senin, 21 November 2022 masih membutuhkan bantuan.

@ridwankamil

#ridwankamil #jabarjuara #cianjur #gempacianjur #pedulicianjur #disperindagjabar https://t.co/2NHO4QI8CZ";peduli cianjur🏳️ masyarakat terd ak musibah gempa bumi melanda kab cianjur senin november membutuhkan bantuan
1595404813235154947;2022-11-23 13:12:03+00:00;SterilNews;"Gempita Shalihah Kamil   Harapan Dan Doa Penuh Makna https://t.co/SqBvsydifJ 

#Cianjur #CianjurBerduka #Ridwankamil";gempita shalihah kamil harapan doa penuh makna
1595402526387736577;2022-11-23 13:02:58+00:00;yodha_media;"Ridwan Kamil Kunjungi Warga Yang Melahirkan  Di Pengungsian Lalu Memberi Nama "" Gempita Shalihah Kamil"" → https://t.co/YwqK87wXTn 

#CianjurBerduka #cianjurgempa #ridwankamil #gempitashalihahkamil";ridwan kamil kunjungi warga melahirkan pengungsian nama gempita shalihah kamil →
1595393429168869378;2022-11-23 12:26:49+00:00;pikobar_jabar;"Kunjungi website https://t.co/j41yDjNUwV untuk berbagai informasi mengenai penanganan pandemi.

Sumber : @lawancovid19_id

#Pikobar #PikoCampaign #JabarJuara #RidwanKamil #VaksinHarusLengkap #PakaiMasker #CepatVaksin #SayaPilihSehat #vaksincovid19 #ayovaksin https://t.co/mIRYPGhAPB";kunjungi website informasi penanganan pandemi sumber
1595387894192959488;2022-11-23 12:04:49+00:00;rkrinasional;"Gubernur Jabar @ridwankamil Meninjau Warga Terdampak Bencana Alam Gempa Cianjur. Selasa, 22 November 2022
#PrayForCianjur

#ridwankamil #jabarjuara #Jabarberduka #indonesiajuara #rkrijuara #rkri_juara #rkrijuaranasional #JabarMahRK https://t.co/EwWyPLDsq6";gubernur jabar meninjau warga terd ak bencana alam gempa cianjur selasa november
1595386891222011905;2022-11-23 12:00:50+00:00;HMuhamadDani;"Gubernur jawa barat Ridwan Kamil mendampingi kunjungan Presiden RI Joko Widodo ke lokasi bencana gempa bumi di kabupaten cianjur, selasa 21/11/2021 (Foti : Rusman Setpres)  #PRAYFORCIANJUR
@ridwankamil

#ridwankamil
#PresidensiG20 #jabarjuara #Jabarberduka #PrayForCianjur https://t.co/vwboQwoc4E";gubernur jawa barat ridwan kamil mend ingi kunjungan presiden ri joko widodo lokasi bencana gempa bumi kabupaten cianjur selasa foti rusman setpres
1595383976247840768;2022-11-23 11:49:15+00:00;Deni37716915;Inna lillahi wa inna ilaihi raji'un Jenazah Masih Begelatakan Belum Di Makamkan😭😭😭😭 Semiga Husnul Khotmah Keluarga Yang Di timggalkan Diberikan Ketabahan #CianjurBerduka #FYP #GempaCianjur #presidenjokowi #JawaBarat #ridwankamil https://t.co/sL7sm837qH;inna lillahi wa inna ilaihi rajiun jenazah begelatakan makamkan😭😭😭😭 semiga husnul khotmah keluarga timggalkan ketabahan
1595383550123331584;2022-11-23 11:47:33+00:00;rkrinasional;"Gubernur @ridwankamil mendampingi kunjungan Presiden RI Joko Widodo ke lokasi bencana gempa bumi di kabupaten cianjur, selasa 21/11/2021  #PrayForCianjur
@ridwankamil

#ridwankamil #jabarjuara #Jabarberduka #indonesiajuara #rkrijuara #rkri_juara #rkrijuaranasional #JabarMahRK https://t.co/xytXyvA74X";gubernur mend ingi kunjungan presiden ri joko widodo lokasi bencana gempa bumi kabupaten cianjur selasa
1595383078825828353;2022-11-23 11:45:41+00:00;sagaranesia;"Gubernur Jawa Barat Ridwan Kamil Bantu Uang Bagi Rumah Warga Yang Rusak Akibat Gempa 

#sagaranesia #Gubernur #JawaBarat #Jabar #RidwanKamil #Bantuan #Gempa #Cianjur #CianjurBerduka #PrayForCianjur 
https://t.co/JkvFLeYivZ";gubernur jawa barat ridwan kamil bantu uang rumah warga rusak akibat gempa
1595378100103221248;2022-11-23 11:25:54+00:00;rkrinasional;"Istri Gub Jabar @ata_lia Meninjau Lokasi dan Korban Bencana.
Lokasi : Desa Rancagoong dan Desa Sukawangi Kabupaten Cianjur. Selasa, 22 November 2022

#PrayForCianjur @ridwankamil
 
#AtaliaPraratya #ridwankamil
#jabarjuara #indonesiajuara #rkrijuara #rkrijuaranasional https://t.co/7tvPGhtN4Y";istri gub jabar meninjau lokasi korban bencana lokasi desa rancagoong desa sukawangi kabupaten cianjur selasa november
1595371342357856257;2022-11-23 10:59:03+00:00;pikiran_rakyat;"Ridwan Kamil Beri Nama Bayi yang Lahir di Tengah Gempa Cianjur: Gempita Shalihah Kamil Punya Makna Khusus
#RidwanKamil #Cianjur #Gempa

Selengkapnya: https://t.co/gkFFPXLR2v via @YouTube";ridwan kamil nama bayi lahir tengah gempa cianjur gempita shalihah kamil makna selengkapnya via
1595350190470430722;2022-11-23 09:35:00+00:00;SeputariNews;"Seorang korban gempa Cianjur yang teridentifikasi dimakamkan di TPU Sirnalaya 1, Cianjur, Jawa Barat. Suasana duka terasa pada saat jenazah dimasukkan ke dalam liang lahat. FDL

#SeputariNewsRCTI #RCTI #KorbanGempa #GempaCianjur #Pemakaman #TPU #LiangLahat #RidwanKamil https://t.co/Rgyp2vgLxR";korban gempa cianjur teridentifikasi dimakamkan tpu sirnalaya cianjur jawa barat suasana duka jenazah dimasukkan liang lahat fdl
1595348933038907393;2022-11-23 09:30:00+00:00;ThePhraseID;Efek Anies Baswedan menjadi pembicara di Bali saat penyelenggaraan G 20 Summit pertengahan November lalu, masih terasa hingga beberapa minggu setelah itu. #ThePhraseID #EfekAniesBaswedan #RidwanKamil https://t.co/m8Mcj9ZQUm;efek anies baswedan pembicara bali penyelenggaraan summit pertengahan november minggu
1595320815922581504;2022-11-23 07:38:16+00:00;indagjabar;"Diskusi ini membahas perencanaan dan pembangunan dan pengelolaan komoditas Tembakau dan Sentra Industri Hasil Tembakau (SIHT) di Kabupaten dan Kota di Provinsi Jawa Timur.

#jawabarat #ridwankamil #jabarjuara #jabarjuaralahirbatin #jawatimur #disperindagjabar https://t.co/zPAVkdzQY9";diskusi membahas perencanaan pembangunan pengelolaan komoditas tembakau sentra industri hasil tembakau siht kabupaten kota provinsi jawa timur
1595315442247421955;2022-11-23 07:16:55+00:00;humasjabar;"Update penanganan gempa Cianjur dan sekitarnya. Bismillah, tetap kuat dan tabah, insya allah segera pulih, wargi Cianjur tersayang ❤️

@ridwankamil @BPBDJabar @BPBDCianjur @QrJabar
#JabarJuara #RidwanKamil #PrayForCianjur https://t.co/rQ2IxjsA8h";update penanganan gempa cianjur bismillah kuat tabah insya allah pulih wargi cianjur tersayang ❤️
1595302709493903360;2022-11-23 06:26:19+00:00;RkIndoJuara_;#RidwanKamil #MarufAmin #PrayForCianjur #CianjurBerduka https://t.co/QX4b2DH7IQ;
1595284849971331073;2022-11-23 05:15:21+00:00;biroadpimjabar;#PhotoOfTheWeek #POTW #JawaBarat #AdpimJabar #JabarJuara #JabarJuaraLahirBatin #JabarJuaraIndonesiaJuara #JabarPunyaCerita #RidwanKamil #UuRuzhanUlulum #SetiawanSwangsaatmaja #AtaliaPraratya;
1595279486441779200;2022-11-23 04:54:03+00:00;tribunkaltim;"Pesan Maruf Amin kepada Ridwan Kamil terkait Korban Gempa Cianjur, 4 Hal yang harus Diperhatikan
 
#GempaCianjur #MarufAmin #Ridwankamil #KangEmil #GubernurJawaBarat #JawaBarat #Jabar 

https://t.co/aIJkuEsNFY lewat @tribunkaltim";pesan maruf amin ridwan kamil terkait korban gempa cianjur diperhatikan
