ID;Datetime;Likes;Content;clean_text
1556214659673632768;2022-08-07 09:44:22+00:00;0;@MTaufikIswara Wah keren ini inovasinya, semoga sukses selalu mas 😊👍;keren inovasinya semoga sukses mas 😊👍
1555845419007356930;2022-08-06 09:17:08+00:00;72;"Saya sgt mengapresiasi pegiat seni budaya di manapun berada. Di tengah globalisasi, kesenian milik sendiri adalah jati diri. Di sini ada yg juga pegiat seni &amp; budaya tradisional?";sgt mengapresiasi pegiat seni budaya manapun tengah globalisasi kesenian milik jati yg pegiat seni budaya tradisional
1555845414322319360;2022-08-06 09:17:07+00:00;438;Indonesia memiliki budaya yang sangat kaya. Data Kemendikbud mencatat ada 1.500-an warisan budaya tak benda milik Indonesia. Salah satunya Reog Ponorogo dan Ondel - ondel ini. Saya senang, setiap keliling daerah melihat banyak yg masih melestarikan budaya kita. https://t.co/sWDp5Dd7Yt;indonesia memiliki budaya kaya data kemendikbud mencatat warisan budaya benda milik indonesia salah satunya reog ponorogo ondel ondel senang keliling daerah yg melestarikan budaya
1555805652056145920;2022-08-06 06:39:07+00:00;11;@edy_siregar_77 Insya Allah harganya terjangkau, karena yg menjual juga para pelaku UMKM sendiri. 😁;insya allah harganya terjangkau yg menjual pelaku umkm 😁
1555805503141588992;2022-08-06 06:38:32+00:00;194;Keren nih, batiknya bagus ditambah logo @PDemokrat makin 👍🏻. Bisa dicontoh untuk kader-kader di daerah lainnya. 😁 https://t.co/OwFSCcfvjg;keren nih batiknya bagus ditambah logo 👍🏻 dicontoh kaderkader daerah 😁
1555562943793999872;2022-08-05 14:34:41+00:00;1079;Hari ini saya dan jajaran pengurus @PDemokrat datang ke KPU untuk melakukan pendaftaran parpol sebagai syarat Pemilu 2024. Mari sama - sama kita kawal untuk kelancaran pesta demokrasi ini. https://t.co/bBfTiAdY45;jajaran pengurus kpu pendaftaran parpol syarat pemilu mari kawal kelancaran pesta demokrasi
1555490298721353728;2022-08-05 09:46:01+00:00;291;Selamat hari Jumat teman - teman. Seperti biasa, saya akan promosikan produk UMKM. Bagi teman2 pelaku UMKM, silakan reply di kolom komentar dan akan saya retweet satu persatu 🙏🏻;selamat jumat teman teman promosikan produk umkm pelaku umkm silakan reply kolom komentar retweet persatu 🙏🏻
1555403483745898496;2022-08-05 04:01:03+00:00;343;"Teman2, sore ini saya akan hadir &amp; menyampaikan gagasan saya ttg isu kebangsaan dalam acara “10 Tahun Forum Pemred: Memajukan Pers Menyatukan Bangsa”.

Acara ini akan diliput dan disiarkan oleh media pendukung. Jangan lupa nonton ya! https://t.co/JyyRNu1V6g";sore hadir meny aikan gagasan ttg isu kebangsaan acara “ tahun forum pemred memajukan pers menyatukan bangsa” acara diliput disiarkan media pendukung lupa nonton
1555173955484655616;2022-08-04 12:48:59+00:00;327;Selamat hari kamis berbatik! Baru diberi tahu kalau ada “batik AHY” ramai djual di platform online. Mungkin bisa menjadi inspirasi untuk menambah koleksi batik di rumah. Yuk sama-sama kita bantu pengusaha UMKM lokal. Di sini ada yang menjual batik juga? https://t.co/neXPbQwJ51;selamat kamis berbatik “batik ahy” ramai djual platform online inspirasi menambah koleksi batik rumah yuk samasama bantu pengusaha umkm lokal menjual batik
1555167161517490178;2022-08-04 12:21:59+00:00;141;Terima kasih Pak Abdul dan teman2 Demokrat Banten telah membantu warga melakukan fogging. Semoga langkah ini dapat mencegah demam berdarah. https://t.co/MOML5HWrpj;terima kasih abdul demokrat banten membantu warga fogging semoga langkah mencegah demam berdarah
1555166264737538050;2022-08-04 12:18:25+00:00;4;@satiri_saputra Betul, ceritanya sangat menyentuh dan dapat dijadikan panutan bagi kita semua;ceritanya menyentuh dijadikan panutan
1554827309819248641;2022-08-03 13:51:32+00:00;183;Terima kasih Bang Aidil, salam untuk warga Rumbai Barat. Insya Allah saya agendakan untuk berkunjung 🙏 https://t.co/joLhnlyaWg;terima kasih bang aidil warga rumbai barat insya allah agendakan berkunjung 🙏
1554730878525665281;2022-08-03 07:28:21+00:00;120;"Kisah ini pernah saya ulas saat acara Muda Adalah Kekuatan 2018 lalu. Pada kesempatan itu saya ingin membangun kesadaran anak2 muda bahwa pentingnya bakti seorang anak kepada Ibu &amp; orang tua. Yaitu tentang loyalitas, komitmen, totalitas dan juga pengorbanan tiada henti.";kisah ulas acara muda kekuatan kesempatan membangun kesadaran muda bakti anak tua loyalitas komitmen totalitas pengorbanan tiada henti
1554730875312816128;2022-08-03 07:28:20+00:00;874;Saya teringat kisah Uwais Al Qarni seorang pemuda Yaman yg menggendong ibunya berjalan kaki ke Mekkah. Cerita ini memberikan keteladanan yang patut kita jadikan referensi kehidupan. https://t.co/mvsBhGcw6a;kisah uwais al qarni pemuda yaman yg menggendong ibunya berjalan kaki mekkah cerita keteladanan patut jadikan referensi kehidupan
1554410957103058944;2022-08-02 10:17:06+00:00;101;"Oleh karena itu marilah kita sebagai bangsa saling menjaga persatuan di antara kita. Kalau kita berkomitmen, berapapun poros yg terbentuk, Indonesia tidak akan pecah. Pemilu kita jd berkualitas &amp; Indonesia akan semakin maju ke depan.";marilah bangsa menjaga persatuan berkomitmen poros yg terbentuk indonesia pecah pemilu jd berkualitas indonesia maju
