,id,dateTime,userName,content,clean_text,clean_text_stem
213,1599723304361005056,2022-12-05 11:12:11+00:00,arizakkk,"@Danang_James Pertahanan harus kita perjuangkan dengan kerjasama dan keyakinan, baik pertahanan pangan, pertahanan budaya, dan banyak lagi, semangat terus bapak Prabowo, sehat selalu untuk Indonesia #Prabowo #kerjasama",pertahanan perjuangkan kerjasama keyakinan pertahanan pangan pertahanan budaya semangat prabowo sehat indonesia,tahan juang kerjasama yakin tahan pangan tahan budaya semangat prabowo sehat indonesia
214,1599723259674923008,2022-12-05 11:12:01+00:00,Jje9991,"Jumlah sampel sebesar 1420 responden, diperoleh melalui teknik pencuplikan secara rambang berjenjang (multistage random sampling). Margin of error +/- 2.6%, dan pada tingkat kepercayaan (level of confidence) sebesar 95%.#Prabowo #kerjasama",el responden diperoleh teknik pencuplikan rambang berjenjang multistage random ling margin of error tingkat kepercayaan level of confidence,el responden oleh teknik cuplik rambang jenjang multistage random ling margin of error tingkat percaya level of confidence
215,1599723227760451584,2022-12-05 11:11:53+00:00,nuhalamira,"""Jadi pribadi yang mengecam dan menyesal atau jadi pribadi yang bergerak dan menciptakan kebaikan."" #Prabowo Subianto.

#kerjasama",pribadi mengecam menyesal pribadi bergerak menciptakan kebaikan subianto,pribadi kecam sesal pribadi gerak cipta baik subianto
216,1599723153051496448,2022-12-05 11:11:35+00:00,CHENBEIXUAN12,dah lah 2024 #Prabowo langsung lantik aja..udah terbukti bisa #kerjasama https://t.co/Jez1s06TmU,dah lantik ajaudah terbukti,dah lantik ajaudah bukti
217,1599723142062419969,2022-12-05 11:11:33+00:00,Danang_James,"Kepala Staf TNI Angkatan Udara Marsekal TNI Fadjar Prasetyo dalam sambutannya berterimakasih kepada Menhan Prabowo atas pelaksanaan VIP Aircraft Tour Indo Defence 2022 di Lanud Halim Perdanakusuma.
#Prabowo
#kerjasama",kepala staf tni angkatan udara marsekal tni fadjar prasetyo sambutannya berterimakasih menhan prabowo pelaksanaan vip aircraft tour indo defence lanud halim perdanakusuma,kepala staf tni angkat udara marsekal tni fadjar prasetyo sambut berterimakasih menhan prabowo laksana vip aircraft tour indo defence lanud halim perdanakusuma
218,1599723127617253376,2022-12-05 11:11:29+00:00,nuhalamira,"""Pilihan dalam hidup terdapat dua. Dari salah satu pilihan yang diambil, kata Prabowo, dapat menimbulkan penyesalan."" #Prabowo Subianto.

#kerjasama",pilihan hidup salah pilihan diambil prabowo menimbulkan penyesalan subianto,pilih hidup salah pilih ambil prabowo timbul sesal subianto
219,1599723053411622915,2022-12-05 11:11:12+00:00,Jje9991,Populasi dari survei ini adalah seluruh warga negara Indonesia yang sudah mempunyai hak pilih atau seluruh penduduk Indonesia yang minimal telah berusia 17 tahun dan/atau belum 17 tahun tetapi sudah menikah. #Prabowo #kerjasama,populasi survei warga negara indonesia hak pilih penduduk indonesia minimal berusia tahun danatau tahun menikah,populasi survei warga negara indonesia hak pilih duduk indonesia minimal usia tahun danatau tahun meni
220,1599722994485833728,2022-12-05 11:10:57+00:00,nuhalamira,"""Selama masih hidup, kita selalu punya dua pilihan."" #Prabowo Subianto.

#kerjasama",hidup pilihan subianto,hidup pilih subianto
221,1599722866421166080,2022-12-05 11:10:27+00:00,nuhalamira,"""Jadi Pribadi yang Mengecam atau Bergerak Menciptakan Kebaikan."" #Prabowo Subianto.

#kerjasama",pribadi mengecam bergerak menciptakan kebaikan subianto,pribadi kecam gerak cipta baik subianto
222,1599722858506518528,2022-12-05 11:10:25+00:00,Danang_James,"Dalam acara tersebut, Menhan Prabowo juga menyaksikan penandatanganan MoU antara BUMN PT Dirgantara Indonesia dan Boeing Company serta Lockheed Martin,
#Prabowo
#kerjasama",acara menhan prabowo menyaksikan penandatanganan mou bumn pt dirgantara indonesia boeing company lockheed martin,acara menhan prabowo saksi penandatanganan mou bumn pt dirgantara indonesia boeing company lockheed martin
223,1599722596488318976,2022-12-05 11:09:23+00:00,Danang_James,"Dalam acara tersebut, Menhan Prabowo juga menyaksikan penandatanganan MoU antara BUMN PT Dirgantara Indonesia dan Boeing Company serta Lockheed Martin.
#Prabowo 
#kerjasama",acara menhan prabowo menyaksikan penandatanganan mou bumn pt dirgantara indonesia boeing company lockheed martin,acara menhan prabowo saksi penandatanganan mou bumn pt dirgantara indonesia boeing company lockheed martin
224,1599722586329722882,2022-12-05 11:09:20+00:00,wadoefiqri,"Prabowo sudah minta izin ke pemimpinnya Qatar, Indonesia bisa enggak kirim? tapi, tunggu World Cup selesai. 
Habis World Cup selesai, Prabowo pergi mengantar anak-anak kita. 

#Prabowo #kerjasama",prabowo izin pemimpinnya qatar indonesia kirim tunggu world cup selesai habis world cup selesai prabowo pergi mengantar anakanak,prabowo izin pimpin qatar indonesia kirim tunggu world cup selesai habis world cup selesai prabowo pergi antar anakanak
225,1599722577186131968,2022-12-05 11:09:18+00:00,Mulyadi_Adi___,"Kalo #Prabowo sudah pasti, tinggal cari wakilnya supaya bisa #kerjasama https://t.co/qknWY5dprM",kalo tinggal cari wakilnya,kalo tinggal cari wakil
226,1599722412664582146,2022-12-05 11:08:39+00:00,nuhalamira,"Kata #Prabowo Subianto pada IdeaFest 2022.

#kerjasama https://t.co/Qt4N8NZfcy",subianto ideafest,subianto ideafest
227,1599722325800521729,2022-12-05 11:08:18+00:00,Danang_James,"Kita tidak akan pernah bisa mencapai perdamaian dan keamanan jika tidak memiliki pertahanan yang kuat, bukan untuk mengancam negara lain tetapi mempertahankan keamanan, keselamatan dan kemerdekaan kita.
#Prabowo 
#kerjasama",mencapai perdamaian keamanan memiliki pertahanan kuat mengancam negara mempertahankan keamanan keselamatan kemerdekaan,capai damai aman milik tahan kuat ancam negara tahan aman selamat merdeka
228,1599722239217504257,2022-12-05 11:07:57+00:00,arizakkk,"Pak Prabowo punya cita-cita pengen banget mendirikan klub sepak bola Indonesia. Namanya udah ada btw, ""Nusantara United"". Yok bisa yokkk

#Prabowo 
#kerjasama",prabowo citacita pengen banget mendirikan klub sepak bola indonesia namanya udah btw nusantara united yok yokkk,prabowo citacita ken banget diri klub sepak bola indonesia nama udah btw nusantara united yok yokkk
229,1599722225904779264,2022-12-05 11:07:54+00:00,Jje9991,"Lembaga survei Political Weather Station (PWS) merilis hasil survei terkait kinerja menteri dan menteri layak yang menjadi capres 2024. Hasilnya, Prabowo Subianto jadi menteri berkinerja paling baik dan layak jadi capres 2024. #Prabowo #kerjasama",lembaga survei political weather station pws merilis hasil survei terkait kinerja menteri menteri layak capres hasilnya prabowo subianto menteri berkinerja layak capres,lembaga survei political weather station pws rilis hasil survei kait kerja menteri menteri layak capres hasil prabowo subianto menteri kerja layak capres
230,1599722212143271936,2022-12-05 11:07:51+00:00,GeekOp2,"Ini pemikiran yg sgt bagus dari Pak #Prabowo , baiknya memang harus #kerjasama https://t.co/GiduoQuEBg",pemikiran sgt bagus baiknya,pikir sgt bagus baik
231,1599722127263162369,2022-12-05 11:07:31+00:00,Mulyadi_Adi___,"Spil usianya min

#Prabowo #kerjasama https://t.co/HeeKeVqOoM",spil usianya min,spil usia min
232,1599722067435622400,2022-12-05 11:07:16+00:00,GeekOp2,@essechangejuic1 Susunya mau doooong #Prabowo #kerjasama,susunya doooong,susu doooong
233,1599721966696792065,2022-12-05 11:06:52+00:00,genx36545403,Peluk hangat untuk #Prabowo untuk #kerjasama https://t.co/m5XR6R3ELf,peluk hangat,peluk hangat
234,1599721951077224448,2022-12-05 11:06:49+00:00,budisan39924118,"Sealer anti gagal untuk umkm..
#FIFAWorldCup
#Prabowo
#ganjar
#anies
https://t.co/7C8UvLuvJF
https://t.co/oGEXazHbVT https://t.co/VdAMYwLIHd",sealer anti gagal umkm,sealer anti gagal umkm
235,1599721949147860992,2022-12-05 11:06:48+00:00,GeekOp2,Good job! #Prabowo #kerjasama https://t.co/9JVZPFe2el,good job,good job
