,id,dateTime,userName,content,clean_text,clean_text_stem
1376,1600041828023033856,2022-12-06 08:17:53+00:00,FYudiWibowo4,@the3brothers2 @gadingkelapa2 @ekowBoy @MCAOps @Mdy_Asmara1701 @maspiyuaja @hnurwahid @Pendukung_ANIES @aniesbaswedan @PKSejahtera @MS_Didu @Muhammad_Saewad @AdhieMassardi @marlina_idha @bos_sir @jagadmana @Relawananies @musniumar @sutanmangara @JarnasABW Nama beliau Islah Bahrawi,nama beliau islah bahrawi,nama beliau islah bahrawi
1377,1600041770523320320,2022-12-06 08:17:40+00:00,wonggenden9,"@Relawananies Artinya,yg berpendidikan yg rendah,ga pilih p anies?
Please deh....🥱
P @aniesbaswedan  kalo tau narasi seperti ini,pasti tdk akan suka.",artinyayg berpendidikan rendahga pilih anies please deh🥱 kalo tau narasi inipasti tdk suka,artinyayg didik rendahga pilih anies please deh kalo tau narasi inipasti tdk suka
1378,1600041674989715456,2022-12-06 08:17:17+00:00,kram_rai,"@TeddGus @aniesbaswedan Oke....
Trus Apa Prestasi kamu ?????

Piye kok ra di Jawab ???
Apa mo ketemu Langsung.....",oke trus prestasi piye ra mo ketemu,oke trus prestasi piye ra mo ketemu
1379,1600041640176910336,2022-12-06 08:17:09+00:00,KayanaDuris,"@prestaekuceng @abu_waras @aniesbaswedan Anis duit dari mana?   Kelebihan Bayar dari Anggaran APBD DKI 400 Trilliun gitu ?

Kok cuma jadi Jalur Sepeda, Taman2 dan Tugu2.  JIS pun pinjam PEN Pusat 😢.",anis duit kelebihan bayar anggaran apbd dki trilliun gitu jalur sepeda jis pinjam pen pusat 😢,anis duit lebih bayar anggar apbd dki trilliun gitu jalur sepeda jis pinjam pen pusat
1380,1600041631960289281,2022-12-06 08:17:07+00:00,Amankfree1,"@TeddGus @aniesbaswedan Muncung kau Ted,kasian kali kau🤣🤣",muncung kau tedkasian kau🤣🤣,muncung kau tedkasian kau
1381,1600041591649230848,2022-12-06 08:16:57+00:00,MansurZain2,@TeddGus @aniesbaswedan Alah curut do macem Lo prestasimu apa untuk bangsa ini dul,alah curut do macem lo prestasimu bangsa dul,alah curut do macem lo prestasi bangsa dul
1382,1600041553359085568,2022-12-06 08:16:48+00:00,DatukBandaharo,"Rancak bana, baralek gadang pak @aniesbaswedan yang kami tunggu yang kami nanti 2024. https://t.co/myhhdTkHuI",rancak bana baralek gadang tunggu,rancak bana baralek gadang tunggu
1383,1600041511370240000,2022-12-06 08:16:38+00:00,INDONESIAPERKA2,@Alfiyan994 @VeelaaRhie @NasDem @aniesbaswedan Dari sekarang harus kita tenggelamkan 👍,tenggelamkan 👍,tenggelam
1384,1600041498912821251,2022-12-06 08:16:35+00:00,abuazha86010153,@NinoN1N0 @TeddGus @aniesbaswedan Entar ngaku guru ngaji juga....😄😄,entar ngaku guru ngaji juga😄😄,entar ngaku guru ngaji juga
1385,1600041442847887361,2022-12-06 08:16:21+00:00,bangjoya,@abu_waras @aniesbaswedan Ooooo...ada yg fasilitasi? Siapa cuk? Olisamping? Fix neh PETUGAS PARTAI https://t.co/dHUWZ6EL34,oooooada fasilitasi cuk olis ing fix neh petugas partai,oooooada fasilitas cuk olis ing fix neh tugas partai
1386,1600041439089815553,2022-12-06 08:16:21+00:00,samarchitect86,@y_yumnan @TeddGus @aniesbaswedan Itu cuma sedikit dibanding jumlah penduduk di kota itu...,dibanding penduduk kota,banding duduk kota
1387,1600041417216118784,2022-12-06 08:16:15+00:00,Abahozan1,@TeddGus @aniesbaswedan prestasi lu apa Nyet....????,prestasi nyet,prestasi nyet
1388,1600041397595557890,2022-12-06 08:16:11+00:00,othexbae08,@abu_waras @aniesbaswedan Karpet nyaaa punya siapaaaa yaaa🤔🤔nanggung amat🤔🤔🤔,karpet nyaaa siapaaaa yaaa🤔🤔nanggung amat🤔🤔🤔,karpet nyaaa siapaaaa yaaa nanggung amat
1389,1600041390247145472,2022-12-06 08:16:09+00:00,TediSuryana4,"@TeddGus @aniesbaswedan 🤣🤣🤣🤣ko gemetarn mmng loe spa, pejabat bukqn, mntri bukan???",🤣🤣🤣🤣ko gemetarn mmng spa pejabat bukqn mntri,ko gemetarn mmng spa jabat bukqn mntri
1390,1600041366343409665,2022-12-06 08:16:03+00:00,FYudiWibowo4,"@ch_chotimah2 @aniesbaswedan Nggak juragannya, nggak penjilat2nya... sama2 hobi ngibul &amp; omdo",nggak juragannya nggak hobi ngibul omdo,nggak juragan nggak hobi ngibul omdo
1391,1600041350157651969,2022-12-06 08:15:59+00:00,Sudimawan1,"@TeddGus @aniesbaswedan Kalau mau lihat keunggulan seseorang harus dibuatkan dulu parameternya apa yg akan kita lihat. Misal ttg rekam jejak, pendidikannya, riwayat berorganisasi dll. Kemudian prestasi kerja sebagai gubernur, misal IPM, pertumbuhan ekonomi, &amp; penghargaan atas kinerja dari lembaga resmi.",keunggulan dibuatkan parameternya rekam jejak pendidikannya riwayat berorganisasi dll prestasi gubernur ipm pertumbuhan ekonomi penghargaan kinerja lembaga resmi,unggul buat parameter rekam jejak didik riwayat organ dll prestasi gubernur ipm tumbuh ekonomi harga kerja lembaga resmi
1392,1600041160890023936,2022-12-06 08:15:14+00:00,SimanjP,"@olvaholvah @aniesbaswedan @NasDem @sobat_anies @Relawananies @AniesIndonesia Wooow...bohir abis brp y, wanserap diperes dsni y",wooowbohir abis brp wanserap diperes dsni,wooowbohir abis brp wanserap peres dsni
1393,1600041145585008643,2022-12-06 08:15:11+00:00,samarchitect86,@rytsarkiy_pika @TeddGus @aniesbaswedan Naturalisasi kali Ciliwung sudah berapa kilometer...??,naturalisasi ciliwung kilometer,naturalisasi ciliwung kilometer
1394,1600041126760976384,2022-12-06 08:15:06+00:00,Teras_Ayung,"@ex_AnakLolina @SantorinisSun @prabowo @Gerindra @NasDem Waktu jd gabener main nya cuma thamrin dan sudirman

@aniesbaswedan skrg mau bicara ttg pembangunan negara ????

Diketawain pak heru dan pak basuki tuh",waktu jd gabener main thamrin sudirman skrg bicara pembangunan negara diketawain heru basuki tuh,waktu jd gabener main thamrin sudirman skrg bicara bangun negara diketawain heru basuki tuh
1395,1600040936087883776,2022-12-06 08:14:21+00:00,Rin_niswa,@isari68 Sudah saatnya @PDemokrat umumkn @AgusYudhoyono maju pilpres diusung @PDemokrat👍 Cc @SBYudhoyono  @aniesbaswedan @NasDem @PKSejahtera,umumkn maju pilpres diusung 👍 cc,umumkn maju pilpres usung cc
